CPUUtilization_Average,NetworkIn_Average_original,NetworkIn_Average,NetworkOut_Average,NetworkOut_Average_original,MemoryUtilization_Average,Final_Target,Final_Class
77,216895848,2,195421012,1,64.92494568,67.2513061383171,3
78,358604775,3,344980851,3,68.84941429,69.62018373150703,3
71,93747128,0,87485886,0,68.25148707,66.16133391009163,3
2,40939,0,38411,0,38.72551585,20.94168715236836,1
73,201731911,1,181624381,1,64.31666636,65.08080254459736,3
71,352542701,3,349936520,3,52.95897772,58.35159173864073,2
73,198642237,1,179314885,1,80.22583745,73.56953808134962,3
83,254476812,2,229780750,2,62.86092589,68.77351772459181,3
73,195578910,1,177841937,1,75.76636761,71.01421709044033,3
96,75201399,0,58148992,0,85.84458681,86.38424318080605,3
97,363998478,3,327491256,3,60.82803605,73.68475071717357,3
72,317720470,2,307162997,2,59.75330041,62.28923439678241,3
72,42313545,0,38616033,0,64.66397289,64.85457291269455,3
73,194347270,1,176093659,1,69.23706706,67.82348565022298,3
81,425669314,3,413930797,3,64.5064408,68.69832054335981,3
97,80512555,0,72998195,0,81.16482066,84.3956462288448,3
65,320046135,2,279327852,2,55.79077526,57.19886840805006,2
71,193273528,1,175019917,1,74.1096314,69.53076954900487,3
77,381112443,3,376434372,3,55.31827559,62.184727594853776,3
71,42272421,0,38790568,0,66.7372279,65.49647850395486,3
76,47128088,0,42964783,0,88.76748206,79.08393268772043,3
3,41187,0,38885,0,41.8299621,22.983999447471568,1
4,42101,0,39782,0,38.82508571,21.85915884150085,1
28,4244819,0,3338241,0,55.27445206,40.921529195531974,1
70,335768339,3,334460274,3,53.7467481,58.31974275705797,2
9,5090,0,2369,0,22.93119468,15.784171962536856,1
79,215266812,2,195010489,1,70.95326149,71.07733787731085,3
47,34586172,0,31756849,0,41.19444217,41.71832534165747,1
1,0,0,0,0,54.51602259,28.984809673136212,1
74,42381449,0,38924016,0,55.03226101,60.58443815486226,3
74,194347270,1,175019917,1,79.63301934,73.40313267410215,3
74,193500375,1,176054144,1,60.76722887,63.76575936384772,3
54,155083543,1,167393278,1,44.69041137,46.619142276681046,2
54,40717466,0,36728908,0,58.23107143,53.873404026295724,2
3,41241,0,38885,0,38.72978313,21.37682593753356,1
82,248213753,2,224931628,2,59.99883782,67.00151846993252,3
21,15589394,0,14066233,0,52.3822345,36.25381914454835,1
72,200958890,1,180637866,1,73.0262052,69.3141419681552,3
74,193937496,1,176135141,1,63.93210764,65.66201955450295,3
3,5584,0,2795,0,22.71849109,13.076345458739823,1
64,279967676,2,263078561,2,67.49419726,62.8202882195856,3
82,250226633,2,225424140,2,56.03474933,64.81717894276923,3
2,741837,0,735661,0,32.82280069,17.88195886199309,1
28,4216572,0,3293824,0,54.87567734,40.93990446709691,1
28,4158697,0,3254313,0,54.509174,40.52476045034006,1
96,78459753,0,71351272,0,73.37620966,79.89818594178045,3
76,216895848,2,196494754,1,80.49417766,74.868266782757,3
4,41991,0,39536,0,38.78835662,21.84011791842267,1
1,5462,0,2531,0,23.01120618,12.362239929542639,1
57,259282755,2,211870885,1,52.59387127,52.049113928111815,2
72,194347270,1,177167401,1,77.08731537,71.36089696149855,3
30,36271723,0,33244913,0,45.04551003,36.35574073295456,1
96,370438176,3,332814429,3,87.41882864,87.32957133670457,3
26,30180085,0,25635803,0,51.07537998,37.74690073358608,1
1,0,0,0,0,53.39057094,28.531238665239155,1
76,322278664,3,312042069,2,46.76700194,57.290809277250226,2
47,38285382,0,43660115,0,66.01929319,54.591356009131765,2
59,179378311,1,224428823,2,58.71096645,56.07050836247661,2
63,268469105,2,259721149,2,60.25338499,58.630229803430886,2
2,0,0,0,0,54.05571432,28.88904552701091,1
65,270181720,2,267336683,2,70.06005181,64.58207695117694,3
0,7758,0,6650,0,26.64814803,13.81475343346634,1
8,5226,0,2369,0,22.92961985,15.350429185341946,1
4,42038,0,39192,0,36.314147,20.557455068229807,1
50,155706153,1,193559502,1,49.59204295,47.434471925729916,2
2,0,0,0,0,53.84838882,28.78156526301906,1
3,2292640,0,306835,0,53.95423066,29.26995865777715,1
72,197061758,1,178292855,1,80.27720187,73.16264766655895,3
25,15273950,0,23523445,0,57.6795547,40.73375636840894,1
75,101450809,0,99483803,0,53.94187457,60.47919487311316,3
70,383055722,3,344782310,3,67.58401335,65.50636898687732,3
84,400400486,3,386081745,3,51.98989874,63.496334314016586,3
4,47698,0,43713,0,36.00471839,20.397045521747415,1
55,211238291,1,181316765,1,68.41471053,59.36711024696979,2
34,42764925,0,50247820,0,46.85478598,39.03067953361751,1
28,33303360,0,24424065,0,62.53902148,44.55610692825779,1
76,213674623,1,193273528,1,71.18300055,69.8969046715165,3
2,0,0,0,0,53.01721902,28.350675914983952,1
3,41822,0,39101,0,35.9518854,19.93672742765722,1
30,36243055,0,36544112,0,67.1926936,47.837859145730846,2
36,314492334,2,292366117,2,55.43791184,44.46269327593383,1
41,418195816,3,387072153,3,52.28683031,45.03875841256897,2
50,148234114,1,153478603,1,54.3219673,49.87588595744767,2
76,47032986,0,43227877,0,72.73026309,70.79603977817901,3
3,43489,0,42986,0,38.64951762,21.335216673263766,1
2,4811,0,3923,0,53.86841576,28.791949474639107,1
76,217464550,2,196613305,1,67.86340591,68.46766126114002,3
72,194347270,1,176093659,1,57.20502811,60.91055334875218,3
71,42386369,0,38859499,0,58.92931632,61.59599112384113,3
73,43052771,0,39440547,0,88.093311,77.29106437749135,3
97,374735897,3,336081191,3,57.13249531,71.77332211122163,3
30,19327353,0,15032386,0,72.91797672,50.79723269759649,2
7,5144,0,2369,0,22.93160109,14.918529871276242,1
48,192409247,1,176329940,1,48.2149307,45.8593406403581,2
79,47354347,0,43149220,0,79.72329621,75.83704601082073,3
8,1575561,0,1199324,0,56.49121824,33.039892147502925,1
4,42029,0,39096,0,36.04139668,20.41605769426497,1
1,0,0,0,0,53.14931379,28.406167787937896,1
74,197028706,1,178761106,1,70.14097719,68.52707687183384,3
1,21649,0,17121,0,53.95620223,28.82447816347821,1
81,454196374,4,421507107,3,46.37420897,59.30660027732891,2
73,194347270,1,176093659,1,57.21841399,61.59285794263246,3
3,5234,0,2447,0,26.6362606,15.107368504150669,1
73,197874262,1,178767458,1,68.91902269,67.41757705498168,3
49,198325063,1,149417255,1,59.2999527,52.03426553394838,2
76,215822107,2,195421012,1,77.81222826,73.6246173362415,3
49,155275043,1,149808973,1,57.17220558,50.92136855126752,2
27,26301348,0,22669798,0,54.75204817,40.08430551248062,1
44,102764372,0,83810706,0,69.16311018,54.946181345728036,2
76,214748365,2,194347270,1,63.6846245,66.01013458388766,3
72,42444833,0,38831021,0,54.29302834,59.33535136544719,2
75,199323353,1,178462411,1,78.28031902,73.53933689807751,3
72,202937205,1,182536110,1,81.98146315,74.10040982580902,3
31,44466813,0,35001564,0,42.2246855,35.32859611976394,1
78,223338299,2,193273528,1,71.30669024,71.11917001404339,3
72,197568496,1,179314885,1,76.33469683,70.88536527195276,3
73,195421012,1,177167401,1,80.55073041,73.44668524451488,3
9,5054,0,2279,0,22.8468143,15.740428036240608,1
32,33371162,0,36536454,0,38.40607945,33.77968855456538,1
6,5240,0,2441,0,22.91691961,14.477992441256031,1
36,69696978,0,78963492,0,43.31040348,38.07167989356532,1
71,42950771,0,39395024,0,64.35474867,64.32659989758064,3
72,193868100,1,175657860,1,59.9833766,62.35067821657566,3
44,105084292,0,120763722,1,67.23546801,53.955622701996774,2
27,9269608,0,14099090,0,43.20722674,34.093482188138815,1
80,430342786,4,411811162,3,56.78718515,64.26423721489098,3
58,187040107,1,218285838,2,65.62243614,59.220979671972415,2
25,22722702,0,18659159,0,51.20283957,37.376778436586044,1
71,193273528,1,176093659,1,67.33181004,65.8701017852269,3
36,62460521,0,64348045,0,49.57954591,41.31676461299172,1
66,333112982,3,266408988,2,56.23848406,57.864033440469555,2
83,386371388,3,382583113,3,43.83019883,58.82929723339669,2
53,214172674,1,213553852,1,46.90924461,47.36039025720336,2
4,44289,0,42955,0,35.92638332,20.3564346368081,1
26,23104252,0,22308737,0,53.51656898,39.010072538324025,1
40,88194511,0,87560447,0,69.12439985,53.191880636648015,2
81,455463540,4,443663072,4,57.25988802,64.95510088319043,3
4,41859,0,39138,0,43.78534159,24.430620481143333,1
52,191352264,1,180665427,1,60.31729259,53.86579037038648,2
72,42359210,0,38743747,0,67.16879284,66.01027773256364,3
97,356819081,3,271081423,2,79.82685519,83.51978205577296,3
76,215822107,2,196494754,1,77.46450666,73.1545320854636,3
63,260490616,2,255583082,2,49.97990822,53.30156308960637,2
81,429113793,3,418052682,3,57.2905718,64.95923091446461,3
66,78845832,0,82941097,0,58.86855101,59.12801557930103,2
82,455611292,4,442357414,4,56.72063591,65.10821550832071,3
2,42504,0,34279,0,90.50909929,47.92984252999268,2
72,43500615,0,39621116,0,64.32662794,64.59360105341297,3
80,306644616,2,290499356,2,54.42138476,62.98224784716099,3
72,42369566,0,38877724,0,83.40773393,74.5716561217852,3
76,217591459,2,197054010,1,54.67084223,61.628590190589755,3
73,194347270,1,177167401,1,58.16393449,61.93607210371228,3
4,42103,0,39192,0,36.19014187,20.493169194086672,1
72,42563598,0,38987237,0,55.41972518,59.919507969577566,2
31,29171011,0,26612539,0,40.29287766,34.32172629822696,1
3,40939,0,38448,0,38.65607094,21.338612402572842,1
72,194320092,1,175565165,1,88.13606281,77.08835011397461,3
1,0,0,0,0,53.01721902,28.216468732223298,1
73,125838866,1,121585115,1,39.35407604,52.06137917836275,2
68,369005678,3,363598545,3,50.65799935,55.86679276635739,2
33,108661652,1,101216101,0,50.63361489,40.5832899505737,1
35,207514773,1,156090228,1,40.49415103,36.22772598024242,1
76,390865250,3,372844723,3,63.76876016,66.13409491765667,3
73,194347270,1,176093659,1,68.61550562,67.2588212490452,3
32,45141483,0,42786277,0,60.94509077,45.4683142077544,2
48,366414422,3,344363890,3,45.65755992,44.61109424789598,1
68,413393942,3,371993710,3,56.84779069,59.087770475908194,2
3,46847,0,41594,0,36.20959864,20.070331072239394,1
3,41980,0,39607,0,38.5632068,21.29047090994117,1
60,315839640,2,250068682,2,48.08706471,51.03305168657389,2
2,0,0,0,0,53.99158661,28.868788671223456,1
71,42258608,0,38695145,0,57.15594655,60.676586887872894,3
31,37173115,0,37409644,0,46.3387499,37.460234187146156,1
61,397923300,3,393955835,3,64.54982481,60.05143823641702,3
77,225807142,2,195490030,1,87.14353607,78.89733533821693,3
59,215035534,2,175974852,1,62.23523178,57.894980445663805,2
25,32245517,0,28516835,0,39.57379016,31.35251649043433,1
31,37318641,0,32994152,0,62.50041276,45.83770385249579,2
76,47512553,0,43304761,0,58.13903053,63.06303950383871,3
75,239415769,2,227209831,2,54.19389809,60.670093029705775,3
73,199715979,1,180388626,1,60.84993079,63.235239338563524,3
2,0,0,0,0,53.27839934,28.48607522545505,1
4,41559,0,39149,0,42.709225,23.872747431173895,1
65,328820006,3,323815560,3,55.21108558,56.91027132910791,2
82,429511602,4,421726472,3,58.85016106,66.2015779887972,3
40,64187644,0,64609237,0,52.82359318,44.73068351001777,1
77,218145775,2,196948598,1,84.30489923,77.13424495247408,3
64,424610872,3,383727541,3,45.76678197,51.61672269063,2
2,0,0,0,0,53.56344596,28.633847139510895,1
72,43074301,0,39489959,0,83.98654356,75.01921241256788,3
71,193154806,1,174900193,1,78.07060689,71.58413727440288,3
3,36934,0,36515,0,39.82581369,21.945021063570955,1
54,76976095,0,64602967,0,43.7168111,46.073526562615655,2
95,356482286,3,319975064,2,60.45084476,72.91001145653703,3
26,52632181,0,54831271,0,50.97037441,37.70413967770011,1
60,187968489,1,166863661,1,56.59429394,55.39529887534574,2
76,213674623,1,193273528,1,57.8134112,62.96593384158662,3
78,430740123,4,422633522,3,54.37871196,62.15229965370509,3
59,20225760,0,20143339,0,50.16817656,51.559647123852194,2
29,27633733,0,28047213,0,51.84984051,39.44711945162636,1
58,260523007,2,225101006,2,50.90362196,51.60902239164891,2
73,199715979,1,179314885,1,60.78684075,63.20229375094187,3
73,43446401,0,39514424,0,75.16867247,70.88092983592,3
77,216491317,2,196167312,1,57.92236604,63.456637495174284,3
71,194148846,1,176321279,1,70.29849476,67.55551769301675,3
3,45993,0,40673,0,39.84831851,21.956690873085655,1
4,37699,0,37549,0,35.89798559,20.341710157273557,1
32,35585569,0,36299976,0,55.02896416,42.39766873039877,1
2,0,0,0,0,53.70643622,28.70797516955574,1
4,44543,0,42264,0,42.00994987,23.51023539495394,1
57,177233803,1,185795359,1,39.00522589,44.97985089824768,1
77,216579485,2,195301283,1,85.33115009,77.66553903927081,3
59,174467877,1,206480112,1,65.26022534,59.46060420080669,2
2,42914,0,34781,0,54.05571432,28.8890631656308,1
70,244663958,2,262113732,2,56.60044085,59.76202053713139,2
74,42414875,0,38785659,0,84.88246367,76.3492131383641,3
98,359703511,3,323196289,3,95.88212954,92.71250132935894,3
32,176593926,1,185833597,1,61.84538527,45.99719068057245,2
75,385418983,3,361459476,3,52.51579021,59.8636915541556,2
82,445442116,4,417709084,3,68.17940052,71.04075988723226,3
41,82580559,0,75920206,0,59.1770652,48.46409314744889,2
42,447348146,4,427394874,3,48.82154489,43.69093187298361,1
1,0,0,0,0,53.80345792,28.60241899139038,1
26,17988578,0,21570770,0,63.64968272,44.261867460480076,1
1,21402,0,16994,0,53.80013739,28.743572014087885,1
33,45359395,0,46199762,0,56.16126661,43.422052980708294,1
70,187579559,1,171533759,1,84.11365754,74.28197254163759,3
27,25555323,0,23394587,0,41.86389713,33.40290776278902,1
51,163380204,1,148856403,1,47.47811368,46.76333471256473,2
39,20242332,0,24147997,0,37.25315182,36.206695405907524,1
56,389950092,3,383145053,3,46.87510636,48.71975528297167,2
4,37547,0,37027,0,43.78473198,24.430302986839962,1
29,35568320,0,35311233,0,57.79873374,42.53455054337313,1
2,0,0,0,0,53.53937213,28.634354741526735,1
77,219043332,2,197568496,1,61.65972469,65.39503384258201,3
98,78010635,0,70388587,0,98.04825558,93.43281441183922,3
4,41133,0,38831,0,41.85790262,23.431410551780136,1
97,82636783,0,74920655,0,92.03830645,89.74346126424788,3
73,201579185,1,181503945,1,80.59151065,73.7602724702178,3
35,50118867,0,48615776,0,55.30847101,43.84744088774256,1
65,330165394,3,265455553,2,56.42980045,57.52939582162565,2
32,45087936,0,40307190,0,56.08994207,42.95077742105214,1
1,0,0,0,0,90.51148592,47.64533093664389,2
9,5000,0,2225,0,26.65338052,17.713801968315448,1
1,4625,0,3723,0,53.47244273,28.44380605369218,1
74,193655190,1,175347028,1,71.53694814,69.49599675086141,3
31,42483210,0,41481456,0,60.16209568,44.628569285514644,1
28,29283319,0,32001808,0,48.18851421,37.11737376091968,1
85,465944218,4,449723586,4,46.88277731,61.31094220734001,3
42,125367950,1,99565890,0,68.61156423,53.803119902439654,2
72,42377031,0,38845851,0,81.51472136,73.44742244701574,3
76,214748365,2,194347270,1,81.5319466,75.40528663105654,3
41,162388041,1,155161856,1,51.1192212,44.32284265542481,1
74,41542872,0,38363451,0,79.34081282,73.1859927100264,3
76,214748365,2,194347270,1,78.00014942,73.5743565560196,3
35,82684503,0,103707861,0,51.63393646,41.96228376670981,1
85,447916976,4,416226703,3,55.24151535,65.63261054590966,3
75,196494754,1,178241143,1,93.0221168,80.92122096265588,3
76,217969590,2,196494754,1,55.85782742,62.2439017305437,3
56,162873523,1,190408276,1,47.93003896,49.17137809997082,2
77,417782617,3,395116711,3,64.21458932,66.80931009387244,3
3,41579,0,39324,0,38.5203816,21.268269607952227,1
82,468621988,4,435415592,4,59.51362151,66.55759325530904,3
24,14104022,0,18166043,0,51.17200339,36.925768039541424,1
42,180702280,1,167590955,1,63.97231958,51.42597462562684,2
77,216057502,2,196164191,1,74.70286458,72.15576769764563,3
64,313261148,2,311139079,2,53.8639459,55.772560223647226,2
34,48107593,0,45554897,0,38.83864957,34.87519760833007,1
80,403129763,3,386411598,3,64.83065248,68.42214728468475,3
78,419826467,3,414132655,3,53.06108764,61.46481676254041,3
27,30293416,0,31761700,0,66.20441186,46.02430510297918,2
75,48073542,0,43628697,0,82.64556886,75.65519168393105,3
4,44805,0,43434,0,35.94832933,20.367811962431567,1
66,303672253,2,254789158,2,49.17964081,54.19525893037771,2
2,0,0,0,0,54.08528778,28.90437679734646,1
27,24502555,0,25570194,0,72.60421435,49.33933335343239,2
2,42770,0,34741,0,54.05571432,28.889063123509555,1
76,214748365,2,194347270,1,56.10437666,62.08043447962238,3
76,217969590,2,197568496,1,84.63466922,76.90267776593357,3
63,251779919,2,234520743,2,57.76205545,57.32923498114463,2
79,430552949,4,410800141,3,55.33773236,63.07971900164007,3
2,0,0,0,0,53.03994388,28.375444572951295,1
24,54454881,0,55083301,0,63.04530378,43.098565552142844,1
51,201053922,1,163067846,1,54.20405828,50.26200619018519,2
33,28065140,0,25305146,0,51.08381294,40.78119576117419,1
59,282405432,2,214746134,1,50.3838266,51.77522481881142,2
38,39843220,0,39841965,0,64.06137365,49.679517184728326,2
76,215822107,2,195421012,1,75.09302668,72.06775252520603,3
73,362135951,3,361164532,3,62.1348999,63.979074404803534,3
33,125177193,1,112548713,1,48.45384759,39.45960146629769,1
76,217461915,2,196196738,1,54.88864815,61.74128303244617,3
59,299479503,2,287531857,2,36.68631478,44.69438690983692,1
58,222491618,2,178379427,1,63.32150856,58.02744936068094,2
9,7352,0,6356,0,22.8151145,15.723995880509579,1
4,41763,0,39468,0,38.52149922,21.701775467337896,1
32,44131009,0,42629048,0,54.60797666,42.18280286120172,1
72,194347270,1,176093659,1,87.06768275,76.39174598643855,3
72,194106702,1,176623163,1,73.21817325,69.21204054396577,3
81,452893606,4,424197546,3,49.57995232,60.96879775882222,3
3,5148,0,2315,0,22.79001883,13.113426171836842,1
3,41810,0,39153,0,36.10438986,20.015787752823435,1
98,351113576,3,267361714,2,90.17299954,89.73840966388624,3
28,42053849,0,32246281,0,59.31895226,42.89053980393044,1
79,439803891,4,422061950,3,44.63158387,57.5341506840087,2
75,320044823,2,262361662,2,43.35241586,55.07614850835733,2
71,42505747,0,38917011,0,66.40382608,65.47091555447818,3
73,43209355,0,39473364,0,73.05941048,69.78739687546759,3
2,5033,0,4039,0,53.7911097,28.75187307415887,1
59,248772405,2,263447684,2,52.68226493,52.96984092048545,2
71,193751843,1,175366469,1,77.60459146,71.19559525373442,3
2,21649,0,16994,0,53.42740806,28.56333207965643,1
77,46409428,0,42349314,0,77.66373838,73.76022969915783,3
75,100223971,0,96796613,0,63.97516443,65.67970332077854,3
97,81799747,0,74096965,0,59.76463679,73.01199038952201,3
38,93676802,0,99164164,0,50.49950037,42.67448154280249,1
2,0,0,0,0,53.03973635,28.362349194791747,1
28,29696291,0,25451846,0,59.95787585,43.21740358147387,1
78,219043332,2,198642237,1,64.04427925,67.06438354340558,3
